"scen","country","iso3n","period","cob","sex","agegr","edu3","edu_names3","pop","imm","emi"
"Medium","Slovakia",703,"2040-2044","NEU","Female","40-64","e5","Middle",1541,0,0
"Medium","Slovakia",703,"2040-2044","NEU","Female","40-64","e6","High",3883,0,0
"Medium","Slovakia",703,"2040-2044","NEU","Female","65+","e4","Low",998,0,0
"Medium","Slovakia",703,"2040-2044","NEU","Female","65+","e5","Middle",1526,0,0
"Medium","Slovakia",703,"2040-2044","NEU","Female","65+","e6","High",1931,0,0
"Medium","Slovakia",703,"2040-2044","NEU","Male","0-19","e4","Low",2161,0,0
"Medium","Slovakia",703,"2040-2044","NEU","Male","0-19","e5","Middle",395,0,0
"Medium","Slovakia",703,"2040-2044","NEU","Male","0-19","e6","High",27,0,0
"Medium","Slovakia",703,"2040-2044","NEU","Male","20-39","e4","Low",2811,0,0
"Medium","Slovakia",703,"2040-2044","NEU","Male","20-39","e5","Middle",5644,0,0
"Medium","Slovakia",703,"2040-2044","NEU","Male","20-39","e6","High",7195,0,0
"Medium","Slovakia",703,"2040-2044","NEU","Male","40-64","e4","Low",2745,0,0
"Medium","Slovakia",703,"2040-2044","NEU","Male","40-64","e5","Middle",2272,0,0
"Medium","Slovakia",703,"2040-2044","NEU","Male","40-64","e6","High",3856,0,0
"Medium","Slovakia",703,"2040-2044","NEU","Male","65+","e4","Low",846,0,0
"Medium","Slovakia",703,"2040-2044","NEU","Male","65+","e5","Middle",1476,0,0
"Medium","Slovakia",703,"2040-2044","NEU","Male","65+","e6","High",2122,0,0
"Medium","Slovenia",705,"2020-2024","EU","Female","0-19","e4","Low",1384,370,221
"Medium","Slovenia",705,"2020-2024","EU","Female","0-19","e5","Middle",59,235,164
"Medium","Slovenia",705,"2020-2024","EU","Female","0-19","e6","High",0,0,0
"Medium","Slovenia",705,"2020-2024","EU","Female","20-39","e4","Low",948,48,9
"Medium","Slovenia",705,"2020-2024","EU","Female","20-39","e5","Middle",2234,345,285
"Medium","Slovenia",705,"2020-2024","EU","Female","20-39","e6","High",1861,742,712
"Medium","Slovenia",705,"2020-2024","EU","Female","40-64","e4","Low",3214,83,58
"Medium","Slovenia",705,"2020-2024","EU","Female","40-64","e5","Middle",6448,245,269
"Medium","Slovenia",705,"2020-2024","EU","Female","40-64","e6","High",3426,334,403
"Medium","Slovenia",705,"2020-2024","EU","Female","65+","e4","Low",6655,22,43
"Medium","Slovenia",705,"2020-2024","EU","Female","65+","e5","Middle",4663,51,62
"Medium","Slovenia",705,"2020-2024","EU","Female","65+","e6","High",1637,47,41
"Medium","Slovenia",705,"2020-2024","EU","Male","0-19","e4","Low",1517,445,246
"Medium","Slovenia",705,"2020-2024","EU","Male","0-19","e5","Middle",51,319,185
"Medium","Slovenia",705,"2020-2024","EU","Male","0-19","e6","High",0,0,0
"Medium","Slovenia",705,"2020-2024","EU","Male","20-39","e4","Low",1056,117,28
"Medium","Slovenia",705,"2020-2024","EU","Male","20-39","e5","Middle",3307,566,480
"Medium","Slovenia",705,"2020-2024","EU","Male","20-39","e6","High",1153,713,517
"Medium","Slovenia",705,"2020-2024","EU","Male","40-64","e4","Low",1908,141,62
"Medium","Slovenia",705,"2020-2024","EU","Male","40-64","e5","Middle",9085,315,369
"Medium","Slovenia",705,"2020-2024","EU","Male","40-64","e6","High",2841,325,308
"Medium","Slovenia",705,"2020-2024","EU","Male","65+","e4","Low",2411,24,22
"Medium","Slovenia",705,"2020-2024","EU","Male","65+","e5","Middle",6311,56,81
"Medium","Slovenia",705,"2020-2024","EU","Male","65+","e6","High",2096,49,44
"Medium","Slovenia",705,"2020-2024","NAT","Female","0-19","e4","Low",183980,160,86
"Medium","Slovenia",705,"2020-2024","NAT","Female","0-19","e5","Middle",7893,73,49
"Medium","Slovenia",705,"2020-2024","NAT","Female","0-19","e6","High",0,0,0
"Medium","Slovenia",705,"2020-2024","NAT","Female","20-39","e4","Low",7703,89,18
"Medium","Slovenia",705,"2020-2024","NAT","Female","20-39","e5","Middle",98500,219,191
"Medium","Slovenia",705,"2020-2024","NAT","Female","20-39","e6","High",104699,714,738
"Medium","Slovenia",705,"2020-2024","NAT","Female","40-64","e4","Low",40611,132,95
"Medium","Slovenia",705,"2020-2024","NAT","Female","40-64","e5","Middle",159967,218,241
"Medium","Slovenia",705,"2020-2024","NAT","Female","40-64","e6","High",115419,597,718
"Medium","Slovenia",705,"2020-2024","NAT","Female","65+","e4","Low",100665,56,105
"Medium","Slovenia",705,"2020-2024","NAT","Female","65+","e5","Middle",87583,103,125
"Medium","Slovenia",705,"2020-2024","NAT","Female","65+","e6","High",26449,149,132
"Medium","Slovenia",705,"2020-2024","NAT","Male","0-19","e4","Low",193329,192,98
"Medium","Slovenia",705,"2020-2024","NAT","Male","0-19","e5","Middle",8908,99,57
"Medium","Slovenia",705,"2020-2024","NAT","Male","0-19","e6","High",0,0,0
"Medium","Slovenia",705,"2020-2024","NAT","Male","20-39","e4","Low",15476,178,45
"Medium","Slovenia",705,"2020-2024","NAT","Male","20-39","e5","Middle",139886,324,285
"Medium","Slovenia",705,"2020-2024","NAT","Male","20-39","e6","High",64292,707,544
"Medium","Slovenia",705,"2020-2024","NAT","Male","40-64","e4","Low",39188,213,97
"Medium","Slovenia",705,"2020-2024","NAT","Male","40-64","e5","Middle",195876,217,255
"Medium","Slovenia",705,"2020-2024","NAT","Male","40-64","e6","High",78915,477,455
"Medium","Slovenia",705,"2020-2024","NAT","Male","65+","e4","Low",35893,63,58
"Medium","Slovenia",705,"2020-2024","NAT","Male","65+","e5","Middle",90900,75,109
"Medium","Slovenia",705,"2020-2024","NAT","Male","65+","e6","High",26507,101,90
"Medium","Slovenia",705,"2020-2024","NEU","Female","0-19","e4","Low",9191,2491,1271
"Medium","Slovenia",705,"2020-2024","NEU","Female","0-19","e5","Middle",451,1010,677
"Medium","Slovenia",705,"2020-2024","NEU","Female","0-19","e6","High",0,0,0
"Medium","Slovenia",705,"2020-2024","NEU","Female","20-39","e4","Low",6981,843,147
"Medium","Slovenia",705,"2020-2024","NEU","Female","20-39","e5","Middle",14321,1645,1350
"Medium","Slovenia",705,"2020-2024","NEU","Female","20-39","e6","High",5357,2454,2350
"Medium","Slovenia",705,"2020-2024","NEU","Female","40-64","e4","Low",19205,587,378
"Medium","Slovenia",705,"2020-2024","NEU","Female","40-64","e5","Middle",15560,918,1008
"Medium","Slovenia",705,"2020-2024","NEU","Female","40-64","e6","High",4951,971,1171
"Medium","Slovenia",705,"2020-2024","NEU","Female","65+","e4","Low",8253,103,195
"Medium","Slovenia",705,"2020-2024","NEU","Female","65+","e5","Middle",3578,145,175
"Medium","Slovenia",705,"2020-2024","NEU","Female","65+","e6","High",1399,132,117
"Medium","Slovenia",705,"2020-2024","NEU","Male","0-19","e4","Low",10167,2847,1392
"Medium","Slovenia",705,"2020-2024","NEU","Male","0-19","e5","Middle",617,1397,777
"Medium","Slovenia",705,"2020-2024","NEU","Male","0-19","e6","High",0,0,0
"Medium","Slovenia",705,"2020-2024","NEU","Male","20-39","e4","Low",10092,1410,315
"Medium","Slovenia",705,"2020-2024","NEU","Male","20-39","e5","Middle",37179,2618,2208
"Medium","Slovenia",705,"2020-2024","NEU","Male","20-39","e6","High",3020,2512,1810
"Medium","Slovenia",705,"2020-2024","NEU","Male","40-64","e4","Low",12810,848,362
"Medium","Slovenia",705,"2020-2024","NEU","Male","40-64","e5","Middle",45226,1283,1499
"Medium","Slovenia",705,"2020-2024","NEU","Male","40-64","e6","High",4438,1027,971
"Medium","Slovenia",705,"2020-2024","NEU","Male","65+","e4","Low",5529,110,100
"Medium","Slovenia",705,"2020-2024","NEU","Male","65+","e5","Middle",8595,169,244
"Medium","Slovenia",705,"2020-2024","NEU","Male","65+","e6","High",2431,169,151
"Medium","Slovenia",705,"2025-2029","EU","Female","0-19","e4","Low",1090,170,117
"Medium","Slovenia",705,"2025-2029","EU","Female","0-19","e5","Middle",108,266,192
"Medium","Slovenia",705,"2025-2029","EU","Female","0-19","e6","High",2,114,59
"Medium","Slovenia",705,"2025-2029","EU","Female","20-39","e4","Low",765,27,4
"Medium","Slovenia",705,"2025-2029","EU","Female","20-39","e5","Middle",1541,303,216
"Medium","Slovenia",705,"2025-2029","EU","Female","20-39","e6","High",1668,735,642
"Medium","Slovenia",705,"2025-2029","EU","Female","40-64","e4","Low",2190,67,34
"Medium","Slovenia",705,"2025-2029","EU","Female","40-64","e5","Middle",5541,222,234
"Medium","Slovenia",705,"2025-2029","EU","Female","40-64","e6","High",3490,352,435
"Medium","Slovenia",705,"2025-2029","EU","Female","65+","e4","Low",6270,22,34
"Medium","Slovenia",705,"2025-2029","EU","Female","65+","e5","Middle",5466,62,74
"Medium","Slovenia",705,"2025-2029","EU","Female","65+","e6","High",1975,60,59
"Medium","Slovenia",705,"2025-2029","EU","Male","0-19","e4","Low",1228,220,135
"Medium","Slovenia",705,"2025-2029","EU","Male","0-19","e5","Middle",116,350,218
"Medium","Slovenia",705,"2025-2029","EU","Male","0-19","e6","High",2,87,27
"Medium","Slovenia",705,"2025-2029","EU","Male","20-39","e4","Low",941,69,13
"Medium","Slovenia",705,"2025-2029","EU","Male","20-39","e5","Middle",2530,510,369
"Medium","Slovenia",705,"2025-2029","EU","Male","20-39","e6","High",1126,707,477
"Medium","Slovenia",705,"2025-2029","EU","Male","40-64","e4","Low",1585,118,44
"Medium","Slovenia",705,"2025-2029","EU","Male","40-64","e5","Middle",8057,294,332
"Medium","Slovenia",705,"2025-2029","EU","Male","40-64","e6","High",2731,330,313
"Medium","Slovenia",705,"2025-2029","EU","Male","65+","e4","Low",2155,25,20
"Medium","Slovenia",705,"2025-2029","EU","Male","65+","e5","Middle",6738,63,87
"Medium","Slovenia",705,"2025-2029","EU","Male","65+","e6","High",2267,55,52
"Medium","Slovenia",705,"2025-2029","NAT","Female","0-19","e4","Low",143664,118,68
"Medium","Slovenia",705,"2025-2029","NAT","Female","0-19","e5","Middle",28842,104,73
"Medium","Slovenia",705,"2025-2029","NAT","Female","0-19","e6","High",23242,89,48
"Medium","Slovenia",705,"2025-2029","NAT","Female","20-39","e4","Low",6482,55,10
"Medium","Slovenia",705,"2025-2029","NAT","Female","20-39","e5","Middle",84364,201,151
"Medium","Slovenia",705,"2025-2029","NAT","Female","20-39","e6","High",99872,628,565
"Medium","Slovenia",705,"2025-2029","NAT","Female","40-64","e4","Low",27901,113,55
"Medium","Slovenia",705,"2025-2029","NAT","Female","40-64","e5","Middle",151010,215,227
"Medium","Slovenia",705,"2025-2029","NAT","Female","40-64","e6","High",137206,653,809
"Medium","Slovenia",705,"2025-2029","NAT","Female","65+","e4","Low",87730,53,88
"Medium","Slovenia",705,"2025-2029","NAT","Female","65+","e5","Middle",104796,105,129
"Medium","Slovenia",705,"2025-2029","NAT","Female","65+","e6","High",36790,168,165
"Medium","Slovenia",705,"2025-2029","NAT","Male","0-19","e4","Low",150795,146,78
"Medium","Slovenia",705,"2025-2029","NAT","Male","0-19","e5","Middle",31232,137,84
"Medium","Slovenia",705,"2025-2029","NAT","Male","0-19","e6","High",24726,78,29
"Medium","Slovenia",705,"2025-2029","NAT","Male","20-39","e4","Low",13100,117,25
"Medium","Slovenia",705,"2025-2029","NAT","Male","20-39","e5","Middle",124564,319,241
"Medium","Slovenia",705,"2025-2029","NAT","Male","20-39","e6","High",62167,641,450
"Medium","Slovenia",705,"2025-2029","NAT","Male","40-64","e4","Low",32246,190,70
"Medium","Slovenia",705,"2025-2029","NAT","Male","40-64","e5","Middle",195091,245,277
"Medium","Slovenia",705,"2025-2029","NAT","Male","40-64","e6","High",88796,543,515
"Medium","Slovenia",705,"2025-2029","NAT","Male","65+","e4","Low",33732,62,51
"Medium","Slovenia",705,"2025-2029","NAT","Male","65+","e5","Middle",104962,81,114
"Medium","Slovenia",705,"2025-2029","NAT","Male","65+","e6","High",32688,110,104
"Medium","Slovenia",705,"2025-2029","NEU","Female","0-19","e4","Low",6814,2273,1013
"Medium","Slovenia",705,"2025-2029","NEU","Female","0-19","e5","Middle",640,1325,914
"Medium","Slovenia",705,"2025-2029","NEU","Female","0-19","e6","High",2,516,266
"Medium","Slovenia",705,"2025-2029","NEU","Female","20-39","e4","Low",6042,806,113
"Medium","Slovenia",705,"2025-2029","NEU","Female","20-39","e5","Middle",11922,1733,1235
"Medium","Slovenia",705,"2025-2029","NEU","Female","20-39","e6","High",5412,2733,2393
"Medium","Slovenia",705,"2025-2029","NEU","Female","40-64","e4","Low",15904,647,297
"Medium","Slovenia",705,"2025-2029","NEU","Female","40-64","e5","Middle",16682,979,1027
"Medium","Slovenia",705,"2025-2029","NEU","Female","40-64","e6","High",5924,1154,1424
"Medium","Slovenia",705,"2025-2029","NEU","Female","65+","e4","Low",12430,122,192
"Medium","Slovenia",705,"2025-2029","NEU","Female","65+","e5","Middle",5604,202,244
"Medium","Slovenia",705,"2025-2029","NEU","Female","65+","e6","High",1853,190,187
"Medium","Slovenia",705,"2025-2029","NEU","Male","0-19","e4","Low",7518,2623,1126
"Medium","Slovenia",705,"2025-2029","NEU","Male","0-19","e5","Middle",820,1751,1043
"Medium","Slovenia",705,"2025-2029","NEU","Male","0-19","e6","High",2,453,143
"Medium","Slovenia",705,"2025-2029","NEU","Male","20-39","e4","Low",9439,1360,241
"Medium","Slovenia",705,"2025-2029","NEU","Male","20-39","e5","Middle",29051,2741,1990
"Medium","Slovenia",705,"2025-2029","NEU","Male","20-39","e6","High",3094,2814,1896
"Medium","Slovenia",705,"2025-2029","NEU","Male","40-64","e4","Low",12134,957,339
"Medium","Slovenia",705,"2025-2029","NEU","Male","40-64","e5","Middle",47823,1366,1539
"Medium","Slovenia",705,"2025-2029","NEU","Male","40-64","e6","High",4771,1154,1092
"Medium","Slovenia",705,"2025-2029","NEU","Male","65+","e4","Low",7365,135,108
"Medium","Slovenia",705,"2025-2029","NEU","Male","65+","e5","Middle",14303,231,316
"Medium","Slovenia",705,"2025-2029","NEU","Male","65+","e6","High",2827,218,203
"Medium","Slovenia",705,"2030-2034","EU","Female","0-19","e4","Low",682,105,72
"Medium","Slovenia",705,"2030-2034","EU","Female","0-19","e5","Middle",113,280,197
"Medium","Slovenia",705,"2030-2034","EU","Female","0-19","e6","High",2,109,57
"Medium","Slovenia",705,"2030-2034","EU","Female","20-39","e4","Low",683,15,2
"Medium","Slovenia",705,"2030-2034","EU","Female","20-39","e5","Middle",1155,278,178
"Medium","Slovenia",705,"2030-2034","EU","Female","20-39","e6","High",1601,743,631
"Medium","Slovenia",705,"2030-2034","EU","Female","40-64","e4","Low",1631,51,20
"Medium","Slovenia",705,"2030-2034","EU","Female","40-64","e5","Middle",4576,205,197
"Medium","Slovenia",705,"2030-2034","EU","Female","40-64","e6","High",3451,372,438
"Medium","Slovenia",705,"2030-2034","EU","Female","65+","e4","Low",5519,22,25
"Medium","Slovenia",705,"2030-2034","EU","Female","65+","e5","Middle",6067,69,80
"Medium","Slovenia",705,"2030-2034","EU","Female","65+","e6","High",2240,77,81
"Medium","Slovenia",705,"2030-2034","EU","Male","0-19","e4","Low",778,138,84
"Medium","Slovenia",705,"2030-2034","EU","Male","0-19","e5","Middle",124,362,228
"Medium","Slovenia",705,"2030-2034","EU","Male","0-19","e6","High",2,81,26
"Medium","Slovenia",705,"2030-2034","EU","Male","20-39","e4","Low",925,41,6
"Medium","Slovenia",705,"2030-2034","EU","Male","20-39","e5","Middle",2187,484,322
"Medium","Slovenia",705,"2030-2034","EU","Male","20-39","e6","High",1142,698,449
"Medium","Slovenia",705,"2030-2034","EU","Male","40-64","e4","Low",1472,92,30
"Medium","Slovenia",705,"2030-2034","EU","Male","40-64","e5","Middle",6914,280,289
"Medium","Slovenia",705,"2030-2034","EU","Male","40-64","e6","High",2614,345,319
"Medium","Slovenia",705,"2030-2034","EU","Male","65+","e4","Low",1818,27,16
"Medium","Slovenia",705,"2030-2034","EU","Male","65+","e5","Middle",6969,68,87
"Medium","Slovenia",705,"2030-2034","EU","Male","65+","e6","High",2326,67,60
"Medium","Slovenia",705,"2030-2034","NAT","Female","0-19","e4","Low",97589,53,32
"Medium","Slovenia",705,"2030-2034","NAT","Female","0-19","e5","Middle",45931,116,85
"Medium","Slovenia",705,"2030-2034","NAT","Female","0-19","e6","High",46504,116,67
"Medium","Slovenia",705,"2030-2034","NAT","Female","20-39","e4","Low",5667,32,4
"Medium","Slovenia",705,"2030-2034","NAT","Female","20-39","e5","Middle",76208,184,119
"Medium","Slovenia",705,"2030-2034","NAT","Female","20-39","e6","High",100699,622,528
"Medium","Slovenia",705,"2030-2034","NAT","Female","40-64","e4","Low",20164,96,37
"Medium","Slovenia",705,"2030-2034","NAT","Female","40-64","e5","Middle",137298,231,221
"Medium","Slovenia",705,"2030-2034","NAT","Female","40-64","e6","High",151545,691,820
"Medium","Slovenia",705,"2030-2034","NAT","Female","65+","e4","Low",73508,41,49
"Medium","Slovenia",705,"2030-2034","NAT","Female","65+","e5","Middle",122818,88,104
"Medium","Slovenia",705,"2030-2034","NAT","Female","65+","e6","High",50449,153,159
"Medium","Slovenia",705,"2030-2034","NAT","Male","0-19","e4","Low",102357,72,38
"Medium","Slovenia",705,"2030-2034","NAT","Male","0-19","e5","Middle",49426,152,98
"Medium","Slovenia",705,"2030-2034","NAT","Male","0-19","e6","High",49421,93,40
"Medium","Slovenia",705,"2030-2034","NAT","Male","20-39","e4","Low",11655,77,12
"Medium","Slovenia",705,"2030-2034","NAT","Male","20-39","e5","Middle",116308,312,211
"Medium","Slovenia",705,"2030-2034","NAT","Male","20-39","e6","High",63824,654,429
"Medium","Slovenia",705,"2030-2034","NAT","Male","40-64","e4","Low",27027,161,52
"Medium","Slovenia",705,"2030-2034","NAT","Male","40-64","e5","Middle",189071,283,291
"Medium","Slovenia",705,"2030-2034","NAT","Male","40-64","e6","High",95835,566,525
"Medium","Slovenia",705,"2030-2034","NAT","Male","65+","e4","Low",30750,51,32
"Medium","Slovenia",705,"2030-2034","NAT","Male","65+","e5","Middle",119533,76,98
"Medium","Slovenia",705,"2030-2034","NAT","Male","65+","e6","High",39185,104,95
"Medium","Slovenia",705,"2030-2034","NEU","Female","0-19","e4","Low",4855,1901,634
"Medium","Slovenia",705,"2030-2034","NEU","Female","0-19","e5","Middle",712,1654,1117
"Medium","Slovenia",705,"2030-2034","NEU","Female","0-19","e6","High",2,576,302
"Medium","Slovenia",705,"2030-2034","NEU","Female","20-39","e4","Low",4855,755,82
"Medium","Slovenia",705,"2030-2034","NEU","Female","20-39","e5","Middle",10111,1830,1168
"Medium","Slovenia",705,"2030-2034","NEU","Female","20-39","e6","High",5973,2979,2532
"Medium","Slovenia",705,"2030-2034","NEU","Female","40-64","e4","Low",13764,683,234
"Medium","Slovenia",705,"2030-2034","NEU","Female","40-64","e5","Middle",16810,1034,981
"Medium","Slovenia",705,"2030-2034","NEU","Female","40-64","e6","High",6694,1370,1603
"Medium","Slovenia",705,"2030-2034","NEU","Female","65+","e4","Low",15091,151,168
"Medium","Slovenia",705,"2030-2034","NEU","Female","65+","e5","Middle",8421,264,309
"Medium","Slovenia",705,"2030-2034","NEU","Female","65+","e6","High",2331,270,284
"Medium","Slovenia",705,"2030-2034","NEU","Male","0-19","e4","Low",5407,2228,724
"Medium","Slovenia",705,"2030-2034","NEU","Male","0-19","e5","Middle",923,2115,1277
