"orig","dest","year5","age","sex","education","flow"
"IRL","SWE",2010,"0-19","Female","High",0.0120388052958786
"IRL","SWE",2010,"0-19","Female","Low",130.506531167261
"IRL","SWE",2010,"0-19","Female","Middle",37.701082827887
"IRL","SWE",2010,"0-19","Male","High",0.0131742802631682
"IRL","SWE",2010,"0-19","Male","Low",172.184118571511
"IRL","SWE",2010,"0-19","Male","Middle",45.2507591583853
"IRL","SWE",2010,"20-39","Female","High",254.419003084431
"IRL","SWE",2010,"20-39","Female","Low",66.5150306768802
"IRL","SWE",2010,"20-39","Female","Middle",267.349765896578
"IRL","SWE",2010,"20-39","Male","High",265.28651548926
"IRL","SWE",2010,"20-39","Male","Low",83.5912080504519
"IRL","SWE",2010,"20-39","Male","Middle",445.016050503942
"IRL","SWE",2010,"40-64","Female","High",41.6283934883155
"IRL","SWE",2010,"40-64","Female","Low",16.0800641691
"IRL","SWE",2010,"40-64","Female","Middle",53.0079510319425
"IRL","SWE",2010,"40-64","Male","High",51.9340277735507
"IRL","SWE",2010,"40-64","Male","Low",22.7547672918047
"IRL","SWE",2010,"40-64","Male","Middle",90.7973596627635
"IRL","SWE",2010,"65+","Female","High",4.67566478171406
"IRL","SWE",2010,"65+","Female","Low",5.70431292186343
"IRL","SWE",2010,"65+","Female","Middle",7.57406139841429
"IRL","SWE",2010,"65+","Male","High",5.89898481924727
"IRL","SWE",2010,"65+","Male","Low",7.75203027093316
"IRL","SWE",2010,"65+","Male","Middle",9.03318879424169
"IRL","SWE",2015,"0-19","Female","High",0.00952727174993742
"IRL","SWE",2015,"0-19","Female","Low",124.085139332351
"IRL","SWE",2015,"0-19","Female","Middle",19.6550227953849
"IRL","SWE",2015,"0-19","Male","High",0.00942395802144736
"IRL","SWE",2015,"0-19","Male","Low",169.260411725939
"IRL","SWE",2015,"0-19","Male","Middle",26.8583226452137
"IRL","SWE",2015,"20-39","Female","High",211.727619065525
"IRL","SWE",2015,"20-39","Female","Low",46.3582585524805
"IRL","SWE",2015,"20-39","Female","Middle",195.018215722708
"IRL","SWE",2015,"20-39","Male","High",234.211239857661
"IRL","SWE",2015,"20-39","Male","Low",63.0237177874747
"IRL","SWE",2015,"20-39","Male","Middle",359.471663670505
"IRL","SWE",2015,"40-64","Female","High",49.3900638461865
"IRL","SWE",2015,"40-64","Female","Low",15.1172657919168
"IRL","SWE",2015,"40-64","Female","Middle",56.197105839657
"IRL","SWE",2015,"40-64","Male","High",64.5015128906923
"IRL","SWE",2015,"40-64","Male","Low",22.8232967360124
"IRL","SWE",2015,"40-64","Male","Middle",99.1231420764533
"IRL","SWE",2015,"65+","Female","High",4.02073581765465
"IRL","SWE",2015,"65+","Female","Low",3.49386292763359
"IRL","SWE",2015,"65+","Female","Middle",6.06876183750937
"IRL","SWE",2015,"65+","Male","High",5.65468922307992
"IRL","SWE",2015,"65+","Male","Low",5.4942192955916
"IRL","SWE",2015,"65+","Male","Middle",8.39691479215086
"ISL","AUT",2000,"0-19","Female","High",6.21520836621712e-05
"ISL","AUT",2000,"0-19","Female","Low",4.81879807812198
"ISL","AUT",2000,"0-19","Female","Middle",1.24985676962788
"ISL","AUT",2000,"0-19","Male","High",1.73639555646005e-05
"ISL","AUT",2000,"0-19","Male","Low",4.28518696311344
"ISL","AUT",2000,"0-19","Male","Middle",1.12608188804375
"ISL","AUT",2000,"20-39","Female","High",4.61342616708344
"ISL","AUT",2000,"20-39","Female","Low",2.99736586481187
"ISL","AUT",2000,"20-39","Female","Middle",11.403923707781
"ISL","AUT",2000,"20-39","Male","High",4.22884879535956
"ISL","AUT",2000,"20-39","Male","Low",2.0518703320548
"ISL","AUT",2000,"20-39","Male","Middle",9.30948792903482
"ISL","AUT",2000,"40-64","Female","High",0.664361757421068
"ISL","AUT",2000,"40-64","Female","Low",1.00820903494223
"ISL","AUT",2000,"40-64","Female","Middle",1.92678377339081
"ISL","AUT",2000,"40-64","Male","High",0.718027371050637
"ISL","AUT",2000,"40-64","Male","Low",0.69725696974336
"ISL","AUT",2000,"40-64","Male","Middle",1.74905699752535
"ISL","AUT",2000,"65+","Female","High",0.0412372797896143
"ISL","AUT",2000,"65+","Female","Low",0.144848259379089
"ISL","AUT",2000,"65+","Female","Middle",0.144281215868121
"ISL","AUT",2000,"65+","Male","High",0.0570513007116678
"ISL","AUT",2000,"65+","Male","Low",0.0948148491391988
"ISL","AUT",2000,"65+","Male","Middle",0.134528957997599
"ISL","AUT",2005,"0-19","Female","High",0.000122907652720319
"ISL","AUT",2005,"0-19","Female","Low",9.88984448888497
"ISL","AUT",2005,"0-19","Female","Middle",2.06292869245988
"ISL","AUT",2005,"0-19","Male","High",3.67805190593305e-05
"ISL","AUT",2005,"0-19","Male","Low",10.5633316497563
"ISL","AUT",2005,"0-19","Male","Middle",2.02761525668683
"ISL","AUT",2005,"20-39","Female","High",7.27398633181347
"ISL","AUT",2005,"20-39","Female","Low",5.23402170512517
"ISL","AUT",2005,"20-39","Female","Middle",16.2257523152101
"ISL","AUT",2005,"20-39","Male","High",8.22606970292806
"ISL","AUT",2005,"20-39","Male","Low",5.08599635300372
"ISL","AUT",2005,"20-39","Male","Middle",16.6542188050629
"ISL","AUT",2005,"40-64","Female","High",1.71572588805672
"ISL","AUT",2005,"40-64","Female","Low",2.25341491408289
"ISL","AUT",2005,"40-64","Female","Middle",4.84236530745452
"ISL","AUT",2005,"40-64","Male","High",2.23039313185454
"ISL","AUT",2005,"40-64","Male","Low",2.13727407500925
"ISL","AUT",2005,"40-64","Male","Middle",5.27353241751698
"ISL","AUT",2005,"65+","Female","High",0.0804002628536128
"ISL","AUT",2005,"65+","Female","Low",0.255715312874124
"ISL","AUT",2005,"65+","Female","Middle",0.277198572181282
"ISL","AUT",2005,"65+","Male","High",0.14404570773093
"ISL","AUT",2005,"65+","Male","Low",0.202528213021145
"ISL","AUT",2005,"65+","Male","Middle",0.324658412411254
"ISL","AUT",2010,"0-19","Female","High",0.000234776251424352
"ISL","AUT",2010,"0-19","Female","Low",16.6464273272378
"ISL","AUT",2010,"0-19","Female","Middle",2.50177588247895
"ISL","AUT",2010,"0-19","Male","High",4.87886568871472e-05
"ISL","AUT",2010,"0-19","Male","Low",17.4301537807503
"ISL","AUT",2010,"0-19","Male","Middle",2.51001961992805
"ISL","AUT",2010,"20-39","Female","High",11.0396964734903
"ISL","AUT",2010,"20-39","Female","Low",9.11549093325513
"ISL","AUT",2010,"20-39","Female","Middle",25.3775238833044
"ISL","AUT",2010,"20-39","Male","High",11.9568893010692
"ISL","AUT",2010,"20-39","Male","Low",8.75807819141761
"ISL","AUT",2010,"20-39","Male","Middle",26.8477485006956
"ISL","AUT",2010,"40-64","Female","High",2.70664145178388
"ISL","AUT",2010,"40-64","Female","Low",3.93200735051118
"ISL","AUT",2010,"40-64","Female","Middle",8.59081372967247
"ISL","AUT",2010,"40-64","Male","High",3.77078439195228
"ISL","AUT",2010,"40-64","Male","Low",3.38114380697874
"ISL","AUT",2010,"40-64","Male","Middle",8.65644088709453
"ISL","AUT",2010,"65+","Female","High",0.0971434270143927
"ISL","AUT",2010,"65+","Female","Low",0.406379183832973
"ISL","AUT",2010,"65+","Female","Middle",0.508588502502875
"ISL","AUT",2010,"65+","Male","High",0.204648998987382
"ISL","AUT",2010,"65+","Male","Low",0.292827983084816
"ISL","AUT",2010,"65+","Male","Middle",0.551584400682147
"ISL","AUT",2015,"0-19","Female","High",0.000676593655602202
"ISL","AUT",2015,"0-19","Female","Low",12.162022025415
"ISL","AUT",2015,"0-19","Female","Middle",2.15068550233133
"ISL","AUT",2015,"0-19","Male","High",0.00031252787499797
"ISL","AUT",2015,"0-19","Male","Low",12.7934861343658
"ISL","AUT",2015,"0-19","Male","Middle",2.2748899668455
"ISL","AUT",2015,"20-39","Female","High",14.6826523201383
"ISL","AUT",2015,"20-39","Female","Low",6.46555020865705
"ISL","AUT",2015,"20-39","Female","Middle",24.4160532909296
"ISL","AUT",2015,"20-39","Male","High",12.9277097654811
"ISL","AUT",2015,"20-39","Male","Low",5.96720300440759
"ISL","AUT",2015,"20-39","Male","Middle",29.1155120105868
"ISL","AUT",2015,"40-64","Female","High",2.93375647147802
"ISL","AUT",2015,"40-64","Female","Low",2.09407329798612
"ISL","AUT",2015,"40-64","Female","Middle",7.66729327292915
"ISL","AUT",2015,"40-64","Male","High",4.29603290056136
"ISL","AUT",2015,"40-64","Male","Low",2.02579587155354
"ISL","AUT",2015,"40-64","Male","Middle",8.38455589180104
"ISL","AUT",2015,"65+","Female","High",0.148248427692003
"ISL","AUT",2015,"65+","Female","Low",0.37481097734503
"ISL","AUT",2015,"65+","Female","Middle",0.634872549549112
"ISL","AUT",2015,"65+","Male","High",0.323266528691554
"ISL","AUT",2015,"65+","Male","Low",0.257742018991453
"ISL","AUT",2015,"65+","Male","Middle",0.698658433148502
"ISL","BEL",2000,"0-19","Female","High",6.84389618237391e-05
"ISL","BEL",2000,"0-19","Female","Low",5.04492331091732
"ISL","BEL",2000,"0-19","Female","Middle",0.712511782171196
"ISL","BEL",2000,"0-19","Male","High",1.014065031419e-05
"ISL","BEL",2000,"0-19","Male","Low",4.39169001415466
"ISL","BEL",2000,"0-19","Male","Middle",0.628030379445359
"ISL","BEL",2000,"20-39","Female","High",2.78075249846856
"ISL","BEL",2000,"20-39","Female","Low",2.49228185383364
"ISL","BEL",2000,"20-39","Female","Middle",6.20671688117192
"ISL","BEL",2000,"20-39","Male","High",2.65085714710379
"ISL","BEL",2000,"20-39","Male","Low",2.01553102555121
"ISL","BEL",2000,"20-39","Male","Middle",5.19951385391575
"ISL","BEL",2000,"40-64","Female","High",0.77063420207135
"ISL","BEL",2000,"40-64","Female","Low",1.17940047686505
"ISL","BEL",2000,"40-64","Female","Middle",1.39437551273214
"ISL","BEL",2000,"40-64","Male","High",0.657489443336511
"ISL","BEL",2000,"40-64","Male","Low",1.00013761267735
"ISL","BEL",2000,"40-64","Male","Middle",1.24805900603503
"ISL","BEL",2000,"65+","Female","High",0.0502656808316643
"ISL","BEL",2000,"65+","Female","Low",0.133625973712552
"ISL","BEL",2000,"65+","Female","Middle",0.0901096515145429
"ISL","BEL",2000,"65+","Male","High",0.040055058284906
"ISL","BEL",2000,"65+","Male","Low",0.118450346424677
"ISL","BEL",2000,"65+","Male","Middle",0.0766598193601842
"ISL","BEL",2005,"0-19","Female","High",0.000285903034010351
"ISL","BEL",2005,"0-19","Female","Low",11.8827700914372
"ISL","BEL",2005,"0-19","Female","Middle",1.70523130633229
"ISL","BEL",2005,"0-19","Male","High",6.92588602823878e-05
"ISL","BEL",2005,"0-19","Male","Low",12.5763205503957
"ISL","BEL",2005,"0-19","Male","Middle",1.74512788182566
"ISL","BEL",2005,"20-39","Female","High",5.91370794236928
"ISL","BEL",2005,"20-39","Female","Low",4.32472758851825
"ISL","BEL",2005,"20-39","Female","Middle",11.6262097629511
"ISL","BEL",2005,"20-39","Male","High",7.03822883501729
"ISL","BEL",2005,"20-39","Male","Low",4.08003834316557
"ISL","BEL",2005,"20-39","Male","Middle",11.6677712229194
"ISL","BEL",2005,"40-64","Female","High",1.91287684427054
"ISL","BEL",2005,"40-64","Female","Low",2.51964992087102
"ISL","BEL",2005,"40-64","Female","Middle",3.54644728897928
"ISL","BEL",2005,"40-64","Male","High",2.05335061080013
"ISL","BEL",2005,"40-64","Male","Low",2.52152412882385
"ISL","BEL",2005,"40-64","Male","Middle",3.84280961055483
"ISL","BEL",2005,"65+","Female","High",0.082758367945155
"ISL","BEL",2005,"65+","Female","Low",0.18298776648522
"ISL","BEL",2005,"65+","Female","Middle",0.13149612814849
"ISL","BEL",2005,"65+","Male","High",0.0798409007879445
"ISL","BEL",2005,"65+","Male","Low",0.204089040109383
"ISL","BEL",2005,"65+","Male","Middle",0.137026309405612
"ISL","BEL",2010,"0-19","Female","High",0.000346540432997442
"ISL","BEL",2010,"0-19","Female","Low",15.1663221015297
"ISL","BEL",2010,"0-19","Female","Middle",1.94877450190167
"ISL","BEL",2010,"0-19","Male","High",8.04582771070662e-05
"ISL","BEL",2010,"0-19","Male","Low",15.914211018526
"ISL","BEL",2010,"0-19","Male","Middle",2.03951296819725
"ISL","BEL",2010,"20-39","Female","High",8.76489684544747
"ISL","BEL",2010,"20-39","Female","Low",5.71128621221708
"ISL","BEL",2010,"20-39","Female","Middle",17.4862821757216
"ISL","BEL",2010,"20-39","Male","High",10.7522791767525
"ISL","BEL",2010,"20-39","Male","Low",5.31590059589572
"ISL","BEL",2010,"20-39","Male","Middle",16.4374476251003
"ISL","BEL",2010,"40-64","Female","High",2.58164338091894
"ISL","BEL",2010,"40-64","Female","Low",3.13072793958574
"ISL","BEL",2010,"40-64","Female","Middle",4.95120286396466
"ISL","BEL",2010,"40-64","Male","High",3.02515666216551
"ISL","BEL",2010,"40-64","Male","Low",3.1348418057715
"ISL","BEL",2010,"40-64","Male","Middle",5.2304166487309
"ISL","BEL",2010,"65+","Female","High",0.102006338589463
"ISL","BEL",2010,"65+","Female","Low",0.19660597490223
"ISL","BEL",2010,"65+","Female","Middle",0.161933466220649
"ISL","BEL",2010,"65+","Male","High",0.100093232555338
"ISL","BEL",2010,"65+","Male","Low",0.222645204375776
"ISL","BEL",2010,"65+","Male","Middle",0.173137724760484
"ISL","BEL",2015,"0-19","Female","High",0.000116492123903835
"ISL","BEL",2015,"0-19","Female","Low",14.8926944611207
"ISL","BEL",2015,"0-19","Female","Middle",2.27734389943534
"ISL","BEL",2015,"0-19","Male","High",0.000219648375774588
"ISL","BEL",2015,"0-19","Male","Low",16.5863154264733
"ISL","BEL",2015,"0-19","Male","Middle",2.29059278604454
"ISL","BEL",2015,"20-39","Female","High",14.1063373988697
"ISL","BEL",2015,"20-39","Female","Low",5.50375878776577
"ISL","BEL",2015,"20-39","Female","Middle",24.7297234985979
"ISL","BEL",2015,"20-39","Male","High",17.2923293040111
"ISL","BEL",2015,"20-39","Male","Low",5.54130146939713
"ISL","BEL",2015,"20-39","Male","Middle",23.0395075863943
"ISL","BEL",2015,"40-64","Female","High",3.53890153539979
"ISL","BEL",2015,"40-64","Female","Low",3.44561612956713
"ISL","BEL",2015,"40-64","Female","Middle",6.33146948800167
"ISL","BEL",2015,"40-64","Male","High",4.44410818185647
"ISL","BEL",2015,"40-64","Male","Low",3.45711609923999
"ISL","BEL",2015,"40-64","Male","Middle",6.6551650883683
"ISL","BEL",2015,"65+","Female","High",0.223319470998532
"ISL","BEL",2015,"65+","Female","Low",0.336150272328935
"ISL","BEL",2015,"65+","Female","Middle",0.358924132427933
"ISL","BEL",2015,"65+","Male","High",0.23201305372765
"ISL","BEL",2015,"65+","Male","Low",0.393786483883499
"ISL","BEL",2015,"65+","Male","Middle",0.392626655536431
"ISL","BGR",2000,"0-19","Female","High",7.25785026094692e-05
"ISL","BGR",2000,"0-19","Female","Low",1.23363791918946
"ISL","BGR",2000,"0-19","Female","Middle",0.265324672480757
"ISL","BGR",2000,"0-19","Male","High",0.000127051464941107
"ISL","BGR",2000,"0-19","Male","Low",1.19627634579315
"ISL","BGR",2000,"0-19","Male","Middle",0.269775977630427
"ISL","BGR",2000,"20-39","Female","High",1.33065488641156
"ISL","BGR",2000,"20-39","Female","Low",1.28723146735423
"ISL","BGR",2000,"20-39","Female","Middle",2.75186644494915
"ISL","BGR",2000,"20-39","Male","High",1.16374557526846
"ISL","BGR",2000,"20-39","Male","Low",1.14781020939455
"ISL","BGR",2000,"20-39","Male","Middle",2.95757389691825
"ISL","BGR",2000,"40-64","Female","High",0.546187437925062
"ISL","BGR",2000,"40-64","Female","Low",0.486198057638819
"ISL","BGR",2000,"40-64","Female","Middle",0.939923013798915
"ISL","BGR",2000,"40-64","Male","High",0.548460186841139
"ISL","BGR",2000,"40-64","Male","Low",0.426484649698613
"ISL","BGR",2000,"40-64","Male","Middle",0.976413527216686
"ISL","BGR",2000,"65+","Female","High",0.0291317320314343
"ISL","BGR",2000,"65+","Female","Low",0.0474262430024099
"ISL","BGR",2000,"65+","Female","Middle",0.0725421365991147
"ISL","BGR",2000,"65+","Male","High",0.0357374116511562
"ISL","BGR",2000,"65+","Male","Low",0.0404006994156451
"ISL","BGR",2000,"65+","Male","Middle",0.0652959441070933
"ISL","BGR",2005,"0-19","Female","High",5.80379659512818e-05
"ISL","BGR",2005,"0-19","Female","Low",1.66195722243226
"ISL","BGR",2005,"0-19","Female","Middle",0.390480046880461
"ISL","BGR",2005,"0-19","Male","High",0.000182632198115324
"ISL","BGR",2005,"0-19","Male","Low",2.37374514005498
"ISL","BGR",2005,"0-19","Male","Middle",0.575995572456881
"ISL","BGR",2005,"20-39","Female","High",2.19769978452345
"ISL","BGR",2005,"20-39","Female","Low",1.55086649068984
"ISL","BGR",2005,"20-39","Female","Middle",3.874044445638
"ISL","BGR",2005,"20-39","Male","High",2.55321853058102
"ISL","BGR",2005,"20-39","Male","Low",2.01300194298438
"ISL","BGR",2005,"20-39","Male","Middle",6.30499437512197
"ISL","BGR",2005,"40-64","Female","High",1.13655462065918
"ISL","BGR",2005,"40-64","Female","Low",0.732435038498025
"ISL","BGR",2005,"40-64","Female","Middle",1.74558858670228
"ISL","BGR",2005,"40-64","Male","High",1.55207793425852
"ISL","BGR",2005,"40-64","Male","Low",0.956691577539486
"ISL","BGR",2005,"40-64","Male","Middle",2.69423850450367
"ISL","BGR",2005,"65+","Female","High",0.0304372787215269
"ISL","BGR",2005,"65+","Female","Low",0.0366250851411369
"ISL","BGR",2005,"65+","Female","Middle",0.0669553264244824
"ISL","BGR",2005,"65+","Male","High",0.0486398328777853
"ISL","BGR",2005,"65+","Male","Low",0.0497342902118946
"ISL","BGR",2005,"65+","Male","Middle",0.0929377522349631
"ISL","BGR",2010,"0-19","Female","High",8.59400687628161e-05
"ISL","BGR",2010,"0-19","Female","Low",2.61681207637301
"ISL","BGR",2010,"0-19","Female","Middle",0.430816429969821
"ISL","BGR",2010,"0-19","Male","High",0.000275415198598103
"ISL","BGR",2010,"0-19","Male","Low",3.43176484442741
"ISL","BGR",2010,"0-19","Male","Middle",0.590590708932245
"ISL","BGR",2010,"20-39","Female","High",2.90696520079573
"ISL","BGR",2010,"20-39","Female","Low",2.02319404178999
"ISL","BGR",2010,"20-39","Female","Middle",4.55460458950142
"ISL","BGR",2010,"20-39","Male","High",3.00614619347193
"ISL","BGR",2010,"20-39","Male","Low",2.51744329782409
"ISL","BGR",2010,"20-39","Male","Middle",7.28290346853433
"ISL","BGR",2010,"40-64","Female","High",1.8569942949295
"ISL","BGR",2010,"40-64","Female","Low",1.17761258089426
"ISL","BGR",2010,"40-64","Female","Middle",2.70062373224954
"ISL","BGR",2010,"40-64","Male","High",2.24435141858245
"ISL","BGR",2010,"40-64","Male","Low",1.41991521097832
"ISL","BGR",2010,"40-64","Male","Middle",3.91284534291759
"ISL","BGR",2010,"65+","Female","High",0.0798489124535254
"ISL","BGR",2010,"65+","Female","Low",0.0741024642432118
"ISL","BGR",2010,"65+","Female","Middle",0.139992631041312
"ISL","BGR",2010,"65+","Male","High",0.103997243992677
"ISL","BGR",2010,"65+","Male","Low",0.0884131543705958
"ISL","BGR",2010,"65+","Male","Middle",0.193254383057264
"ISL","BGR",2015,"0-19","Female","High",0.000163030432839867
"ISL","BGR",2015,"0-19","Female","Low",5.60868015670306
"ISL","BGR",2015,"0-19","Female","Middle",0.647981543245423
"ISL","BGR",2015,"0-19","Male","High",0.000190286212274224
"ISL","BGR",2015,"0-19","Male","Low",6.32944866168983
"ISL","BGR",2015,"0-19","Male","Middle",0.774308645856444
"ISL","BGR",2015,"20-39","Female","High",6.07827057315416
